Tree,Species,Direction,Cover.Class,Notes
43,Honeysuckle,S,0,
43,Privot,S,0,
43,Spicebush,S,0,
43,Rubus,S,1,
43,Mapleleaf Viburnum,S,0,
50,Buckthorn,N,1,
50,Multiflora rose,N,2,
50,Honeysuckle,N,0,
50,Privot,N,0,
50,Spicebush,N,1,
50,Rubus,N,1,
50,Mapleleaf Viburnum,N,0,
50,Buckthorn,S,1,
50,Multiflora rose,S,2,
50,Honeysuckle,S,0,
50,Privot,S,0,
50,Spicebush,S,1,
50,Rubus,S,1,
50,Mapleleaf Viburnum,S,0,
40,Buckthorn,N,1,
40,Multiflora rose,N,1,
40,Honeysuckle,N,0,
40,Privot,N,0,
40,Spicebush,N,1,
40,Rubus,N,0,
40,Mapleleaf Viburnum,N,0,
40,Buckthorn,S,1,
40,Multiflora rose,S,1,
40,Honeysuckle,S,0,
40,Privot,S,0,
40,Spicebush,S,0,
40,Rubus,S,1,
40,Mapleleaf Viburnum,S,0,
71,Buckthorn,N,1,
71,Multiflora rose,N,1,
71,Honeysuckle,N,0,
71,Privot,N,0,
71,Spicebush,N,0,
71,Rubus,N,1,
71,Mapleleaf Viburnum,N,0,
71,Buckthorn,S,1,
71,Multiflora rose,S,1,
71,Honeysuckle,S,0,
71,Privot,S,0,
71,Spicebush,S,1,
71,Rubus,S,0,
71,Mapleleaf Viburnum,S,0,
52,Buckthorn,N,1,
52,Multiflora rose,N,2,
52,Honeysuckle,N,0,
52,Privot,N,0,
52,Spicebush,N,1,
52,Rubus,N,1,
52,Mapleleaf Viburnum,N,0,
52,Buckthorn,S,1,
52,Multiflora rose,S,2,
52,Honeysuckle,S,0,
52,Privot,S,0,
52,Spicebush,S,1,
52,Rubus,S,1,
52,Mapleleaf Viburnum,S,0,
206,Buckthorn,N,1,
206,Multiflora rose,N,2,
206,Honeysuckle,N,0,
206,Privot,N,1,
206,Spicebush,N,0,
206,Rubus,N,0,
206,Mapleleaf Viburnum,N,0,
206,Buckthorn,S,1,
206,Multiflora rose,S,1,
206,Honeysuckle,S,0,
206,Privot,S,1,
206,Spicebush,S,0,
206,Rubus,S,0,
206,Mapleleaf Viburnum,S,0,
145,Buckthorn,N,1,
145,Multiflora rose,N,0,
145,Honeysuckle,N,0,
145,Privot,N,0,
145,Spicebush,N,1,
145,Rubus,N,0,
145,Mapleleaf Viburnum,N,0,
145,Buckthorn,S,1,
145,Multiflora rose,S,0,
145,Honeysuckle,S,0,
145,Privot,S,0,
145,Spicebush,S,1,
145,Rubus,S,0,
145,Mapleleaf Viburnum,S,0,
250,Buckthorn,N,1,
250,Multiflora rose,N,1,
250,Honeysuckle,N,1,
250,Privot,N,0,
250,Spicebush,N,0,
250,Rubus,N,0,
250,Mapleleaf Viburnum,N,0,
250,Buckthorn,S,1,
250,Multiflora rose,S,1,
250,Honeysuckle,S,1,
250,Privot,S,1,
250,Spicebush,S,0,
250,Rubus,S,0,
250,Mapleleaf Viburnum,S,0,
63,Buckthorn,N,1,
63,Multiflora rose,N,1,
63,Honeysuckle,N,1,
63,Privot,N,0,
63,Spicebush,N,0,
63,Rubus,N,0,
63,Mapleleaf Viburnum,N,0,
63,Buckthorn,S,1,
63,Multiflora rose,S,1,
63,Honeysuckle,S,1,
63,Privot,S,0,
63,Spicebush,S,1,
63,Rubus,S,0,
63,Mapleleaf Viburnum,S,0,
915,Buckthorn,N,1,
915,Multiflora rose,N,1,
915,Honeysuckle,N,1,
915,Privot,N,0,
915,Spicebush,N,0,
915,Rubus,N,1,
915,Mapleleaf Viburnum,N,0,
915,Buckthorn,S,1,
915,Multiflora rose,S,2,
915,Honeysuckle,S,1,
915,Privot,S,0,
915,Spicebush,S,1,
915,Rubus,S,1,
915,Mapleleaf Viburnum,S,0,
146,Buckthorn,N,1,
146,Multiflora rose,N,3,
146,Honeysuckle,N,1,
146,Privot,N,0,
146,Spicebush,N,0,
146,Rubus,N,1,
146,Mapleleaf Viburnum,N,0,
146,Buckthorn,S,1,
146,Multiflora rose,S,2,
146,Honeysuckle,S,1,
146,Privot,S,0,
146,Spicebush,S,1,
146,Rubus,S,1,
146,Mapleleaf Viburnum,S,0,
211,Buckthorn,N,1,
211,Multiflora rose,N,1,
211,Honeysuckle,N,0,
211,Privot,N,0,
211,Spicebush,N,0,
211,Rubus,N,0,
211,Mapleleaf Viburnum,N,0,
211,Buckthorn,S,1,
211,Multiflora rose,S,1,
211,Honeysuckle,S,0,
211,Privot,S,0,
211,Spicebush,S,1,
211,Rubus,S,1,
211,Mapleleaf Viburnum,S,0,
930,Buckthorn,N,1,
930,Multiflora rose,N,1,
930,Honeysuckle,N,1,
930,Privot,N,0,
930,Spicebush,N,1,
930,Rubus,N,1,
930,Mapleleaf Viburnum,N,0,
930,Buckthorn,S,1,
930,Multiflora rose,S,2,
930,Honeysuckle,S,1,
930,Privot,S,0,
930,Spicebush,S,1,
930,Rubus,S,1,
930,Mapleleaf Viburnum,S,0,
208,Buckthorn,N,1,
208,Multiflora rose,N,3,
208,Honeysuckle,N,1,
208,Privot,N,0,
208,Spicebush,N,0,
208,Rubus,N,1,
208,Mapleleaf Viburnum,N,0,
208,Buckthorn,S,1,
208,Multiflora rose,S,3,
208,Honeysuckle,S,0,
208,Privot,S,0,
208,Spicebush,S,0,
208,Rubus,S,0,
208,Mapleleaf Viburnum,S,0,
914,Buckthorn,N,1,
914,Multiflora rose,N,1,
914,Honeysuckle,N,0,
914,Privot,N,0,
914,Spicebush,N,0,
914,Rubus,N,1,
914,Mapleleaf Viburnum,N,0,
914,Buckthorn,S,1,
914,Multiflora rose,S,1,
914,Honeysuckle,S,0,
914,Privot,S,1,
914,Spicebush,S,0,
914,Rubus,S,1,
914,Mapleleaf Viburnum,S,0,
,Buckthorn,N,,
,Multiflora rose,N,,
,Honeysuckle,N,,
,Privot,N,,
,Spicebush,N,,
,Rubus,N,,
,Mapleleaf Viburnum,N,,
,Buckthorn,S,,
,Multiflora rose,S,,
,Honeysuckle,S,,
,Privot,S,,
,Spicebush,S,,
,Rubus,S,,
,Mapleleaf Viburnum,S,,
,Buckthorn,N,,
,Multiflora rose,N,,
,Honeysuckle,N,,
,Privot,N,,
,Spicebush,N,,
,Rubus,N,,
,Mapleleaf Viburnum,N,,
,Buckthorn,S,,
,Multiflora rose,S,,
,Honeysuckle,S,,
,Privot,S,,
,Spicebush,S,,
,Rubus,S,,
,Mapleleaf Viburnum,S,,
,Buckthorn,N,,
,Multiflora rose,N,,
,Honeysuckle,N,,
,Privot,N,,
,Spicebush,N,,
,Rubus,N,,
,Mapleleaf Viburnum,N,,
,Buckthorn,S,,
,Multiflora rose,S,,
,Honeysuckle,S,,
,Privot,S,,
,Spicebush,S,,
,Rubus,S,,
,Mapleleaf Viburnum,S,,
,Buckthorn,N,,
,Multiflora rose,N,,
,Honeysuckle,N,,
,Privot,N,,
,Spicebush,N,,
,Rubus,N,,
,Mapleleaf Viburnum,N,,
,Buckthorn,S,,
,Multiflora rose,S,,
,Honeysuckle,S,,
,Privot,S,,
,Spicebush,S,,
,Rubus,S,,
,Mapleleaf Viburnum,S,,
,Buckthorn,N,,
,Multiflora rose,N,,
,Honeysuckle,N,,
,Privot,N,,
,Spicebush,N,,
,Rubus,N,,
,Mapleleaf Viburnum,N,,
,Buckthorn,S,,
,Multiflora rose,S,,
,Honeysuckle,S,,
,Privot,S,,
,Spicebush,S,,
,Rubus,S,,
,Mapleleaf Viburnum,S,,
